1.499999997938846474e-01,1.399999997629673698e-01
1.499999997722073208e-01,1.399999997380384498e-01
1.499999997482501513e-01,1.399999997104877103e-01
1.499999997217734138e-01,1.399999996800394275e-01
1.499999996925120704e-01,1.399999996463888730e-01
1.499999996601732721e-01,1.399999996091992605e-01
1.499999996244333611e-01,1.399999995680983877e-01
1.499999995849346790e-01,1.399999995226749172e-01
1.499999995412819032e-01,1.399999994724741847e-01
1.499999994930381053e-01,1.399999994169938144e-01
1.499999994397204495e-01,1.399999993556785283e-01
1.499999993807953069e-01,1.399999992879146504e-01
1.499999993156730105e-01,1.399999992130240012e-01
1.499999992437016927e-01,1.399999991302569857e-01
1.499999991641611241e-01,1.399999990387853221e-01
1.499999990762551638e-01,1.399999989376934650e-01
1.499999989791040989e-01,1.399999988259697237e-01
1.499999988717355126e-01,1.399999987024958814e-01
1.499999987530749312e-01,1.399999985660361768e-01
1.499999986219346937e-01,1.399999984152248966e-01
1.499999984770022665e-01,1.399999982485526373e-01
1.499999983168271989e-01,1.399999980643513164e-01
1.499999981398063842e-01,1.399999978607773810e-01
1.499999979441681008e-01,1.399999976357933773e-01
1.499999977279544150e-01,1.399999973871476067e-01
1.499999974890012799e-01,1.399999971123515319e-01
1.499999972249172475e-01,1.399999968086548807e-01
1.499999969330592653e-01,1.399999964730181956e-01
1.499999966105063087e-01,1.399999961020822747e-01
1.499999962540301546e-01,1.399999956921347266e-01
1.499999958600630734e-01,1.399999952390725833e-01
1.499999954246621359e-01,1.399999947383614995e-01
1.499999949434696889e-01,1.399999941849901786e-01
1.499999944116697792e-01,1.399999935734203005e-01
1.499999938239399977e-01,1.399999928975310670e-01
1.499999931743981330e-01,1.399999921505579170e-01
1.499999924565433851e-01,1.399999913250249417e-01
1.499999916631911678e-01,1.399999904126699168e-01
1.499999907864014159e-01,1.399999894043617299e-01
1.499999898173988988e-01,1.399999882900088144e-01
1.499999887464855131e-01,1.399999870584584249e-01
1.499999875629432211e-01,1.399999856973848100e-01
1.499999862549267204e-01,1.399999841931658384e-01
1.499999848093449550e-01,1.399999825307468027e-01
1.499999832117300813e-01,1.399999806934897340e-01
1.499999814460926395e-01,1.399999786630067022e-01
1.499999794947615706e-01,1.399999764189759910e-01
1.499999773382073298e-01,1.399999739389386211e-01
1.499999749548463768e-01,1.399999711980735584e-01
1.499999723208253199e-01,1.399999681689493292e-01
1.499999694097819969e-01,1.399999648212495174e-01
1.499999661925817407e-01,1.399999611214693129e-01
1.499999626370258632e-01,1.399999570325800580e-01
1.499999587075292184e-01,1.399999525136589040e-01
1.499999543647640987e-01,1.399999475194791121e-01
1.499999495652668824e-01,1.399999420000573314e-01
1.499999442610026601e-01,1.399999359001535271e-01
1.499999383988847301e-01,1.399999291587179506e-01
1.499999319202433012e-01,1.399999217082803504e-01
1.499999247602382124e-01,1.399999134742745399e-01
1.499999168472099520e-01,1.399999043742921057e-01
1.499999081019627034e-01,1.399998943172578447e-01
1.499998984369715904e-01,1.399998832025181328e-01
1.499998877555066279e-01,1.399998709188334800e-01
1.499998759506648571e-01,1.399998573432655324e-01
1.499998629043002574e-01,1.399998423399463898e-01
1.499998484858415249e-01,1.399998257587189154e-01
1.499998325509850627e-01,1.399998074336341047e-01
1.499998149402510250e-01,1.399997871812901085e-01
1.499997954773871212e-01,1.399997647989967564e-01
1.499997739676047770e-01,1.399997400627472355e-01
1.499997501956296386e-01,1.399997127249760220e-01
1.499997239235471846e-01,1.399996825120814192e-01
1.499996948884217696e-01,1.399996491216874139e-01
1.499996627996652010e-01,1.399996122196175974e-01
1.499996273361285937e-01,1.399995714365507293e-01
1.499995881428885236e-01,1.399995263643249721e-01
1.499995448276951193e-01,1.399994765518529083e-01
1.499994969570467573e-01,1.399994215006076514e-01
1.499994440518516714e-01,1.399993606596336704e-01
1.499993855826337597e-01,1.399992934200335326e-01
1.499993209642340453e-01,1.399992191088743620e-01
1.499992495499550549e-01,1.399991369824540866e-01
1.499991706250894397e-01,1.399990462188592522e-01
1.499990833997681960e-01,1.399989459097404632e-01
1.499989870010568493e-01,1.399988350512231527e-01
1.499988804642207185e-01,1.399987125338623961e-01
1.499987627230717768e-01,1.399985771315420402e-01
1.499986325993006853e-01,1.399984274892062397e-01
1.499984887906870568e-01,1.399982621093016633e-01
1.499983298580706559e-01,1.399980793367940068e-01
1.499981542109527499e-01,1.399978773426097944e-01
1.499979600915840039e-01,1.399976541053372381e-01
1.499977455573797969e-01,1.399974073910039973e-01
1.499975084614871279e-01,1.399971347307292779e-01
1.499972464313097109e-01,1.399968333960272260e-01
1.499969568447754031e-01,1.399965003715150091e-01
1.499966368041105447e-01,1.399961323247528866e-01
1.499962831068582247e-01,1.399957255729154249e-01
1.499958922138518169e-01,1.399952760459610424e-01
1.499954602138241500e-01,1.399947792459325102e-01
1.499949827842990413e-01,1.399942302019822893e-01
1.499944551483758381e-01,1.399936234206746732e-01
1.499938720269756720e-01,1.399929528310689120e-01
1.499932275860739461e-01,1.399922117240368358e-01
1.499925153783937815e-01,1.399913926852101309e-01
1.499917282789800799e-01,1.399904875208904109e-01
1.499908584140131340e-01,1.399894871761850346e-01
1.499898970821546274e-01,1.399883816445550988e-01
1.499888346676449824e-01,1.399871598678771312e-01
1.499876605442889421e-01,1.399858096260266638e-01
1.499863629693781175e-01,1.399843174148891756e-01
1.499849289664995089e-01,1.399826683115897030e-01
1.499833441960702340e-01,1.399808458256081578e-01
1.499815928123195696e-01,1.399788317343083344e-01
1.499796573053065463e-01,1.399766059012581554e-01
1.499775183264160372e-01,1.399741460755504485e-01
1.499751544956171578e-01,1.399714276701498061e-01
1.499725421885907128e-01,1.399684235170893798e-01
1.499696553016397760e-01,1.399651035971178903e-01
1.499664649920842974e-01,1.399614347411534954e-01
1.499629393916079301e-01,1.399573803006326500e-01
1.499590432897683345e-01,1.399528997835469690e-01
1.499547377846019713e-01,1.399479484526385820e-01
1.499499798969465003e-01,1.399424768818711973e-01
1.499447221447671175e-01,1.399364304669051817e-01
1.499389120734057335e-01,1.399297488848840754e-01
1.499324917372691635e-01,1.399223654983761667e-01
1.499253971280354314e-01,1.399142066978117105e-01
1.499175575439802288e-01,1.399051911762082823e-01
1.499088948945072608e-01,1.398952291293807382e-01
1.498993229334056321e-01,1.398842213741872120e-01
1.498887464137492742e-01,1.398720583766634717e-01
1.498770601566991878e-01,1.398586191811454216e-01
1.498641480257640879e-01,1.398437702306690733e-01
1.498498817973215602e-01,1.398273640680696150e-01
1.498341199173962579e-01,1.398092379062764179e-01
1.498167061338372130e-01,1.397892120553171358e-01
1.497974679921353636e-01,1.397670881925077435e-01
1.497762151821772914e-01,1.397426474612191438e-01
1.497527377222493405e-01,1.397156483824823769e-01
1.497268039655990091e-01,1.396858245625338946e-01
1.496981584138359356e-01,1.396528821782267171e-01
1.496665193204355926e-01,1.396164972210597877e-01
1.496315760666156458e-01,1.395763124794359711e-01
